Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
27.04.2009,16.08.2011,RU,P4165,Lightweight Parka,RO,C79209,977.61,JPY,44,R39
18.10.2009,05.10.2009,FI,P7304,Waterproof Parka,VO,C15488,288.74,USD,13,R19
16.06.2009,20.02.2011,RU,P6562,Lightweight Parka,VO,C79979,580.44,JPY,45,R17
09.08.2009,11.12.2009,SE,P4653,Lightweight Parka,RO,C18256,597.54,EUR,76,R44
03.10.2011,26.05.2010,NO,P6144,Winter Parka,RO,C65552,247.27,JPY,10,R5
11.01.2009,16.12.2009,ES,P6120,Winter Parka,VO,C47211,38.67,EUR,55,R43
13.09.2009,22.09.2011,IT,P9101,Lightweight Parka,RO,C53458,552.54,EUR,3,R9
13.10.2011,13.04.2009,FI,P5045,Waterproof Parka,VO,C27137,248.38,INR,28,R33
06.08.2011,11.07.2011,NL,P4751,Lightweight Parka,RO,C24235,718.86,USD,63,R43
16.01.2011,23.11.2010,FR,P9864,Waterproof Parka,RO,C38736,480.26,INR,19,R44
13.09.2009,02.01.2009,NO,P6726,Lightweight Parka,VO,C61229,529.65,INR,19,R46
01.05.2009,28.06.2011,NL,P8747,Lightweight Parka,RO,C83259,365.87,USD,11,R8
23.11.2010,05.12.2010,SE,P4534,Winter Parka,VO,C93572,903.03,JPY,73,R45
20.10.2009,02.07.2010,IT,P2609,Winter Parka,RO,C60015,628.88,CNY,55,R22
07.07.2010,27.06.2010,PL,P4302,Winter Parka,RO,C46893,336.2,INR,1,R6
30.06.2011,13.02.2009,IT,P4342,Heavy-Duty Parka,VO,C49764,81.9,EUR,66,R26
20.01.2009,28.01.2011,FI,P1238,Waterproof Parka,VO,C31766,870.96,EUR,52,R47
07.04.2009,16.04.2011,SE,P8746,Waterproof Parka,VO,C77319,942.04,INR,45,R43
14.12.2011,23.05.2009,NO,P8619,Lightweight Parka,VO,C83688,715.56,EUR,66,R21
06.08.2011,26.04.2009,DE,P8410,Lightweight Parka,RO,C31536,268.16,INR,9,R47
03.08.2011,01.06.2011,DE,P3628,Waterproof Parka,VO,C12808,958.82,CNY,69,R2
09.07.2011,25.08.2010,SE,P3061,Winter Parka,VO,C64830,139.06,JPY,99,R31
03.01.2011,22.02.2011,IT,P3700,Waterproof Parka,RO,C73807,236.74,USD,13,R18
07.12.2011,06.10.2009,SE,P8226,Winter Parka,VO,C79007,367.63,INR,65,R15
13.10.2010,18.10.2011,RU,P7942,Winter Parka,RO,C91702,248.72,EUR,65,R1
08.03.2011,07.04.2011,ES,P3820,Heavy-Duty Parka,RO,C65612,298.94,USD,45,R14
26.10.2010,24.12.2009,SE,P1669,Waterproof Parka,VO,C45709,263.92,CNY,60,R17
09.06.2009,14.07.2010,NO,P9285,Winter Parka,VO,C25520,166.82,CNY,90,R39
22.03.2010,06.05.2011,FI,P3365,Waterproof Parka,VO,C21775,835.68,CNY,72,R24
03.02.2010,24.06.2010,SE,P5596,Heavy-Duty Parka,VO,C70724,545.75,USD,79,R42
29.12.2009,16.08.2011,NL,P6264,Winter Parka,RO,C31205,466.48,USD,72,R34
04.01.2010,31.03.2009,ES,P5584,Waterproof Parka,RO,C64589,884.01,CNY,69,R40
12.02.2011,18.12.2010,NL,P3222,Heavy-Duty Parka,RO,C97776,972.44,JPY,78,R26
26.02.2011,22.12.2009,IT,P5793,Heavy-Duty Parka,VO,C80776,171.07,CNY,55,R31
05.07.2011,24.09.2009,IT,P2877,Lightweight Parka,RO,C70450,61.79,JPY,84,R16
30.10.2009,27.10.2009,SE,P6034,Winter Parka,RO,C62645,766.99,USD,88,R22
01.11.2011,21.09.2011,IT,P9584,Waterproof Parka,VO,C14328,991.57,USD,14,R17
07.09.2009,05.05.2010,SE,P5205,Lightweight Parka,VO,C49869,525.07,EUR,28,R47
27.08.2011,04.10.2011,FR,P3190,Heavy-Duty Parka,VO,C17223,298.5,USD,28,R27
18.06.2009,03.10.2010,SE,P5407,Heavy-Duty Parka,RO,C82015,298.75,JPY,46,R16
12.05.2009,01.03.2010,FI,P8834,Lightweight Parka,RO,C44978,709.58,CNY,66,R49
19.03.2009,04.07.2011,IT,P6465,Lightweight Parka,VO,C84951,300.42,JPY,95,R12
04.11.2009,22.07.2011,DE,P1351,Waterproof Parka,RO,C26780,347.33,EUR,30,R2
16.01.2009,17.08.2010,NL,P3205,Winter Parka,VO,C86876,533.77,CNY,10,R10
21.08.2011,15.11.2010,RU,P8520,Winter Parka,RO,C28952,642.36,INR,58,R25
18.09.2011,11.05.2010,IT,P3958,Heavy-Duty Parka,RO,C70860,244.37,USD,62,R27
30.07.2010,10.03.2011,FR,P9236,Waterproof Parka,VO,C62771,869.33,CNY,48,R3
11.05.2010,03.01.2011,ES,P2519,Heavy-Duty Parka,RO,C93417,215.89,EUR,29,R23
14.10.2009,05.12.2011,DE,P4794,Heavy-Duty Parka,VO,C52184,598.09,USD,78,R15
06.10.2011,11.07.2009,IT,P7672,Winter Parka,VO,C85667,574.12,CNY,89,R34
21.01.2010,27.11.2009,NL,P2043,Winter Parka,VO,C67736,705.44,INR,86,R9
07.12.2010,12.10.2010,FR,P4440,Lightweight Parka,VO,C31723,557.79,INR,87,R29
19.02.2009,19.11.2011,IT,P2778,Heavy-Duty Parka,RO,C44029,277.56,CNY,11,R22
26.06.2010,03.09.2011,NL,P5295,Heavy-Duty Parka,VO,C38421,652.05,JPY,53,R50
08.04.2009,20.08.2009,ES,P3107,Winter Parka,RO,C26181,790.34,USD,55,R4
30.08.2010,12.03.2009,FR,P2496,Lightweight Parka,RO,C97848,430.16,INR,89,R19
31.05.2011,01.04.2010,FR,P5794,Waterproof Parka,VO,C91498,655.8,EUR,73,R2
07.01.2009,18.08.2011,PL,P9453,Waterproof Parka,RO,C99267,676.51,USD,42,R25
01.08.2011,31.07.2009,FI,P5350,Winter Parka,RO,C22578,961.68,CNY,22,R42
05.10.2010,14.09.2009,SE,P3270,Heavy-Duty Parka,VO,C31702,574.3,INR,52,R49
25.12.2009,10.08.2010,NO,P5099,Lightweight Parka,VO,C46359,362.29,INR,32,R10
06.12.2009,01.11.2009,ES,P2315,Waterproof Parka,VO,C92940,245.43,INR,10,R18
02.10.2009,27.03.2010,SE,P6693,Lightweight Parka,RO,C73049,917.51,CNY,10,R30
11.08.2011,24.02.2010,RU,P5228,Lightweight Parka,RO,C21720,32.94,JPY,100,R24
31.03.2009,10.06.2009,IT,P3148,Winter Parka,RO,C88775,25.74,USD,21,R11
26.02.2010,14.01.2009,NL,P4552,Waterproof Parka,RO,C87466,456.0,JPY,55,R8
27.10.2009,10.10.2010,DE,P2661,Waterproof Parka,RO,C12038,273.44,USD,20,R7
30.01.2010,26.10.2011,NO,P1579,Heavy-Duty Parka,RO,C61641,656.52,EUR,4,R14
14.07.2010,29.09.2010,NL,P3501,Lightweight Parka,RO,C23715,73.84,EUR,20,R6
04.09.2009,10.03.2010,FR,P6474,Lightweight Parka,RO,C51047,118.77,INR,92,R39
21.03.2010,08.02.2010,FR,P4631,Lightweight Parka,RO,C31817,877.02,EUR,76,R9
04.02.2010,09.11.2009,DE,P8181,Heavy-Duty Parka,VO,C16408,822.53,CNY,66,R24
03.06.2009,24.01.2009,DE,P7811,Winter Parka,RO,C89081,676.86,JPY,24,R39
28.01.2011,09.12.2011,DE,P1740,Heavy-Duty Parka,VO,C80083,53.77,JPY,30,R17
27.08.2009,02.11.2009,PL,P4671,Lightweight Parka,VO,C42827,234.0,INR,79,R24
07.07.2010,02.09.2011,IT,P1600,Heavy-Duty Parka,RO,C90598,351.7,USD,63,R8
18.01.2009,01.05.2009,FR,P7979,Waterproof Parka,RO,C77029,692.1,JPY,96,R33
16.06.2010,14.11.2009,SE,P8558,Winter Parka,VO,C65737,63.63,JPY,14,R33
21.08.2010,10.01.2009,IT,P7451,Lightweight Parka,VO,C21015,445.19,USD,23,R43
13.03.2010,20.02.2009,IT,P9937,Winter Parka,VO,C64186,226.76,EUR,61,R34
07.11.2011,27.11.2011,NO,P5985,Waterproof Parka,RO,C98466,998.2,USD,93,R30
27.01.2011,04.07.2010,NL,P8939,Waterproof Parka,RO,C19601,984.95,INR,1,R7
17.10.2011,14.12.2011,FR,P9613,Winter Parka,RO,C28730,814.93,JPY,97,R41
09.02.2010,09.07.2010,ES,P5445,Heavy-Duty Parka,RO,C98555,410.62,INR,73,R44
19.03.2009,02.05.2011,ES,P9976,Waterproof Parka,VO,C69553,460.51,EUR,98,R34
29.12.2011,19.05.2011,NL,P9584,Heavy-Duty Parka,VO,C96838,584.49,CNY,10,R30
13.10.2009,30.12.2009,NL,P8215,Waterproof Parka,RO,C58736,333.62,JPY,24,R23
17.11.2011,11.01.2011,NL,P6602,Heavy-Duty Parka,RO,C74177,754.37,CNY,21,R28
16.05.2009,24.04.2009,DE,P1912,Lightweight Parka,VO,C33349,521.1,CNY,38,R16
26.02.2011,13.10.2009,DE,P5858,Lightweight Parka,RO,C84318,799.65,CNY,45,R17
02.11.2011,14.03.2011,DE,P6990,Heavy-Duty Parka,RO,C83964,976.76,EUR,90,R40
08.12.2011,06.02.2009,FR,P5920,Winter Parka,VO,C70044,346.13,EUR,30,R12
26.08.2009,24.11.2010,DE,P8860,Winter Parka,VO,C49420,381.2,JPY,5,R13
18.07.2010,12.01.2011,PL,P6558,Heavy-Duty Parka,VO,C76315,259.62,JPY,67,R42
06.09.2009,28.01.2009,RU,P6847,Waterproof Parka,RO,C45633,737.05,CNY,68,R30
28.05.2011,31.10.2011,ES,P5554,Waterproof Parka,VO,C22184,238.87,CNY,2,R38
27.04.2009,16.11.2010,SE,P2924,Lightweight Parka,RO,C24830,600.1,INR,54,R32
24.08.2010,26.02.2011,PL,P6121,Waterproof Parka,RO,C67703,889.83,INR,77,R48
26.01.2009,14.01.2009,IT,P4149,Winter Parka,VO,C12214,903.77,USD,55,R10
06.07.2010,28.10.2009,DE,P5199,Lightweight Parka,VO,C91623,890.96,EUR,51,R10
12.02.2010,13.04.2011,FI,P3817,Waterproof Parka,RO,C70816,219.41,INR,24,R40
13.11.2009,16.03.2009,ES,P9490,Lightweight Parka,VO,C67322,267.5,INR,59,R39
12.11.2009,25.07.2011,DE,P5951,Heavy-Duty Parka,VO,C95924,853.82,CNY,52,R46
08.07.2011,10.10.2011,RU,P7597,Lightweight Parka,RO,C34465,192.56,CNY,33,R26
30.11.2009,22.04.2010,DE,P2221,Waterproof Parka,RO,C70390,172.8,CNY,28,R48
15.02.2009,19.02.2011,NO,P4242,Lightweight Parka,RO,C76031,702.91,USD,30,R45
12.04.2009,20.04.2010,DE,P9240,Heavy-Duty Parka,VO,C90434,12.29,JPY,8,R43
02.11.2011,20.11.2010,PL,P9061,Lightweight Parka,VO,C34676,814.0,EUR,90,R29
04.11.2011,10.08.2011,NO,P3381,Lightweight Parka,RO,C37346,591.01,JPY,29,R23
10.08.2010,03.09.2009,FR,P7284,Waterproof Parka,RO,C35992,471.39,JPY,54,R44
11.03.2011,18.05.2010,RU,P4962,Lightweight Parka,RO,C42752,999.22,JPY,33,R15
26.02.2009,16.04.2009,FR,P6805,Winter Parka,VO,C11485,555.63,INR,10,R44
06.02.2010,03.12.2009,NL,P3717,Heavy-Duty Parka,VO,C70443,776.9,CNY,100,R35
14.02.2009,12.10.2011,SE,P7089,Heavy-Duty Parka,VO,C45965,939.86,CNY,48,R5
20.03.2011,30.11.2011,SE,P2737,Lightweight Parka,RO,C85484,533.88,EUR,60,R35
03.08.2009,03.05.2010,RU,P5118,Winter Parka,RO,C57404,659.83,USD,52,R23
27.09.2010,17.10.2009,SE,P8843,Winter Parka,VO,C33387,451.64,CNY,30,R19
09.07.2009,29.05.2010,PL,P3760,Heavy-Duty Parka,RO,C62354,939.9,USD,75,R32
31.10.2011,23.01.2010,FR,P2807,Lightweight Parka,RO,C18638,995.73,EUR,37,R14
28.08.2010,12.09.2010,FR,P7519,Heavy-Duty Parka,RO,C87777,641.33,USD,85,R9
12.10.2011,20.02.2010,FI,P9457,Heavy-Duty Parka,VO,C41743,10.01,JPY,48,R29
23.08.2010,13.11.2010,PL,P7507,Waterproof Parka,VO,C36088,611.48,EUR,38,R3
21.03.2011,27.04.2010,ES,P1491,Heavy-Duty Parka,RO,C36046,409.29,JPY,79,R26
19.06.2010,16.09.2009,NL,P5530,Lightweight Parka,RO,C49326,574.43,EUR,58,R21
04.11.2009,27.02.2011,IT,P5106,Waterproof Parka,RO,C84951,858.56,EUR,37,R10
01.07.2010,13.10.2011,ES,P1498,Heavy-Duty Parka,RO,C22501,143.87,USD,35,R32
06.07.2010,11.01.2010,FI,P7936,Lightweight Parka,VO,C67242,26.78,CNY,99,R3
26.12.2011,25.06.2009,DE,P3356,Winter Parka,RO,C13759,112.73,USD,56,R17
14.10.2011,25.04.2011,ES,P1644,Lightweight Parka,VO,C39478,23.64,CNY,38,R14
25.12.2010,20.06.2010,FR,P4570,Waterproof Parka,VO,C39428,447.1,JPY,67,R33
20.09.2010,28.05.2011,DE,P5715,Lightweight Parka,RO,C43138,367.47,JPY,37,R41
19.07.2011,21.12.2009,NL,P9949,Waterproof Parka,RO,C86135,798.36,CNY,86,R14
19.05.2009,09.06.2011,NO,P7924,Waterproof Parka,RO,C80607,916.16,CNY,36,R6
24.02.2009,23.09.2009,SE,P4893,Lightweight Parka,VO,C91832,457.43,JPY,84,R31
26.11.2010,02.02.2009,RU,P6303,Waterproof Parka,VO,C88199,371.13,CNY,10,R43
19.05.2010,19.10.2009,IT,P2906,Lightweight Parka,RO,C87178,468.62,JPY,81,R48
12.01.2011,18.01.2010,RU,P5394,Heavy-Duty Parka,VO,C79462,51.01,INR,100,R40
26.03.2010,11.10.2010,NL,P4653,Lightweight Parka,VO,C87068,650.63,INR,10,R44
19.08.2009,31.01.2010,NO,P4230,Waterproof Parka,RO,C51823,872.23,INR,48,R43
25.04.2009,15.08.2009,NO,P9356,Lightweight Parka,VO,C43366,536.74,EUR,51,R29
04.09.2010,21.10.2009,ES,P4712,Lightweight Parka,VO,C71116,335.03,EUR,65,R29
13.10.2009,12.08.2011,RU,P8808,Winter Parka,RO,C31418,312.95,INR,47,R45
19.09.2009,07.12.2011,NL,P4899,Winter Parka,RO,C63725,421.67,JPY,40,R2
17.01.2009,28.07.2010,IT,P2077,Winter Parka,RO,C12545,590.34,JPY,31,R29
10.11.2009,25.10.2011,PL,P9742,Heavy-Duty Parka,VO,C80115,883.59,INR,54,R38
11.06.2011,05.02.2011,SE,P5473,Waterproof Parka,RO,C65154,708.11,EUR,17,R18
08.12.2010,16.07.2010,FI,P7664,Heavy-Duty Parka,VO,C73209,690.23,CNY,70,R9
27.06.2009,13.04.2009,ES,P3704,Lightweight Parka,VO,C49738,877.17,USD,88,R48
28.03.2011,14.07.2009,FR,P3098,Waterproof Parka,VO,C54347,23.42,CNY,94,R16
20.09.2010,21.08.2011,SE,P6569,Heavy-Duty Parka,RO,C60105,186.54,INR,89,R31
07.02.2011,06.08.2009,FI,P7506,Waterproof Parka,VO,C67773,535.52,CNY,9,R39
05.07.2011,05.08.2009,PL,P6454,Winter Parka,VO,C78583,901.78,EUR,27,R15
04.09.2010,31.07.2010,ES,P8091,Heavy-Duty Parka,RO,C91294,920.05,USD,77,R35
05.01.2009,26.02.2011,NL,P1698,Lightweight Parka,RO,C90542,660.04,JPY,70,R44
04.03.2009,10.01.2010,RU,P7621,Waterproof Parka,RO,C41616,993.18,EUR,97,R34
17.08.2010,05.02.2009,PL,P2602,Heavy-Duty Parka,RO,C25186,628.13,EUR,81,R4
23.08.2010,17.11.2009,RU,P6934,Lightweight Parka,RO,C28427,501.11,JPY,80,R41
19.10.2011,18.01.2010,RU,P8126,Winter Parka,RO,C14370,78.69,USD,95,R12
12.05.2009,17.01.2009,NL,P1283,Winter Parka,VO,C73970,335.29,CNY,70,R37
07.01.2010,01.10.2009,PL,P4838,Heavy-Duty Parka,RO,C19176,328.42,INR,40,R34
07.11.2009,02.04.2010,FR,P4290,Winter Parka,RO,C56804,735.85,INR,62,R34
02.10.2011,28.03.2009,SE,P8892,Lightweight Parka,VO,C40086,186.05,JPY,85,R23
10.09.2010,24.01.2011,IT,P7203,Heavy-Duty Parka,VO,C58884,590.44,JPY,90,R21
13.04.2011,09.05.2011,PL,P1836,Waterproof Parka,RO,C61877,90.17,USD,13,R47
29.03.2011,12.12.2009,DE,P3346,Waterproof Parka,VO,C95348,308.67,USD,60,R30
04.02.2010,17.06.2009,NL,P3505,Heavy-Duty Parka,VO,C38664,232.49,JPY,16,R12
22.09.2010,19.04.2010,SE,P4618,Winter Parka,RO,C22185,289.53,USD,22,R24
01.07.2009,03.02.2009,SE,P6272,Heavy-Duty Parka,RO,C76118,690.1,CNY,84,R42
22.06.2009,12.10.2010,NL,P4595,Lightweight Parka,RO,C52106,552.28,EUR,25,R33
02.04.2010,27.03.2010,ES,P6351,Waterproof Parka,RO,C74548,740.5,CNY,20,R43
28.05.2009,13.12.2009,SE,P1160,Waterproof Parka,RO,C63581,623.27,EUR,91,R3
05.09.2010,12.09.2011,FR,P2909,Waterproof Parka,RO,C84093,642.63,JPY,45,R26
05.10.2010,14.10.2011,NO,P2563,Lightweight Parka,RO,C10660,201.47,EUR,84,R9
10.04.2009,21.05.2011,IT,P5247,Heavy-Duty Parka,VO,C86457,138.04,CNY,50,R4
22.06.2009,19.11.2010,FR,P7805,Waterproof Parka,RO,C69306,445.6,USD,43,R26
28.10.2010,06.03.2009,ES,P8132,Lightweight Parka,VO,C19542,15.35,EUR,91,R23
07.06.2009,10.08.2011,DE,P4392,Waterproof Parka,VO,C39160,844.19,USD,57,R35
13.04.2011,06.03.2010,NO,P5268,Winter Parka,VO,C36666,346.42,INR,53,R15
29.11.2009,13.02.2009,NL,P5324,Winter Parka,VO,C51273,691.22,EUR,14,R11
09.02.2010,12.01.2010,RU,P7772,Heavy-Duty Parka,VO,C66787,890.65,USD,58,R49
30.04.2010,20.12.2011,SE,P6515,Lightweight Parka,VO,C49047,712.24,INR,60,R28
23.12.2011,26.08.2009,SE,P8093,Lightweight Parka,VO,C32067,296.94,INR,26,R38
11.03.2009,25.03.2009,NL,P7000,Lightweight Parka,RO,C57522,573.82,INR,76,R1
23.02.2010,20.09.2010,FR,P9914,Winter Parka,RO,C56942,886.3,CNY,7,R19
16.02.2011,04.04.2009,NL,P3051,Winter Parka,VO,C35910,524.76,INR,14,R24
13.01.2011,11.10.2010,IT,P9172,Lightweight Parka,VO,C66766,364.42,CNY,59,R6
16.11.2011,26.09.2010,IT,P4403,Lightweight Parka,RO,C27933,592.75,USD,46,R37
27.03.2011,18.04.2009,FR,P8608,Waterproof Parka,RO,C15885,903.38,EUR,38,R24
05.07.2011,19.07.2011,FI,P4575,Winter Parka,VO,C64106,747.75,EUR,4,R47
25.02.2010,03.11.2009,SE,P5948,Waterproof Parka,RO,C51162,335.86,USD,72,R37
21.08.2011,16.09.2009,ES,P9124,Winter Parka,VO,C45487,48.72,EUR,56,R40
19.01.2011,26.04.2010,RU,P7401,Lightweight Parka,RO,C31145,805.96,INR,8,R48
03.08.2010,05.04.2009,NO,P4650,Waterproof Parka,RO,C67814,750.07,CNY,31,R15
19.05.2009,12.07.2009,NL,P2111,Heavy-Duty Parka,VO,C33399,590.05,INR,74,R10
29.12.2009,10.04.2009,IT,P3094,Waterproof Parka,VO,C98754,691.32,EUR,39,R2
29.10.2011,06.06.2010,FI,P3731,Winter Parka,VO,C23377,275.84,INR,20,R1
26.05.2011,24.05.2009,ES,P4099,Waterproof Parka,VO,C18921,844.25,JPY,35,R47
13.03.2010,08.07.2009,NO,P3732,Winter Parka,RO,C79450,689.83,JPY,12,R32
12.01.2011,23.02.2011,ES,P5334,Lightweight Parka,RO,C24785,954.92,JPY,21,R26
30.01.2010,16.12.2009,FI,P8457,Winter Parka,RO,C13293,278.07,USD,80,R7
09.03.2009,17.12.2011,ES,P9840,Heavy-Duty Parka,RO,C33042,153.82,USD,47,R30
09.06.2009,07.03.2011,FR,P6831,Heavy-Duty Parka,RO,C42019,824.19,USD,7,R34
27.11.2009,23.12.2010,NO,P4066,Winter Parka,RO,C47526,473.15,USD,52,R27
15.09.2011,14.01.2011,DE,P5630,Heavy-Duty Parka,RO,C91792,862.51,CNY,93,R10
18.06.2010,04.06.2010,IT,P4924,Lightweight Parka,VO,C62032,144.68,USD,75,R21
01.07.2009,05.02.2010,FI,P3267,Waterproof Parka,RO,C91836,818.24,EUR,53,R50
28.11.2010,02.07.2009,RU,P1459,Heavy-Duty Parka,VO,C13490,562.23,CNY,78,R37
05.06.2009,18.11.2009,SE,P5028,Waterproof Parka,VO,C75456,548.83,INR,78,R41
10.08.2009,18.02.2011,PL,P7212,Waterproof Parka,RO,C25317,276.77,JPY,55,R25
03.11.2011,12.01.2010,FI,P9023,Lightweight Parka,VO,C95089,927.11,JPY,6,R8
02.11.2010,12.10.2010,PL,P5012,Heavy-Duty Parka,VO,C47794,956.73,USD,22,R27
03.05.2010,30.09.2009,SE,P2125,Heavy-Duty Parka,RO,C25442,74.99,USD,14,R6
10.02.2009,09.11.2009,NO,P9590,Waterproof Parka,RO,C84866,982.2,USD,26,R24
27.04.2009,06.12.2011,DE,P2398,Lightweight Parka,RO,C44987,24.64,USD,50,R8
30.08.2011,12.03.2010,SE,P4023,Waterproof Parka,VO,C66886,442.62,USD,77,R38
16.09.2009,28.12.2010,RU,P8104,Waterproof Parka,VO,C59353,799.89,INR,3,R30
07.04.2009,30.04.2010,FR,P2221,Winter Parka,RO,C10624,826.87,JPY,100,R29
29.10.2009,02.12.2009,ES,P8165,Waterproof Parka,VO,C68418,246.83,USD,3,R30
19.02.2009,18.01.2010,NO,P5080,Lightweight Parka,RO,C44820,501.33,INR,47,R19
07.12.2009,07.05.2011,NO,P1764,Heavy-Duty Parka,RO,C42670,738.07,USD,38,R30
07.09.2011,02.02.2010,FR,P7437,Winter Parka,VO,C95210,172.95,EUR,21,R16
17.12.2009,12.11.2010,NL,P9654,Lightweight Parka,RO,C76762,826.82,USD,57,R14
07.03.2011,23.06.2009,ES,P2121,Lightweight Parka,RO,C77503,231.05,JPY,20,R14
11.12.2010,19.04.2009,DE,P8911,Heavy-Duty Parka,RO,C15891,578.0,CNY,58,R50
12.12.2009,12.08.2009,FR,P4430,Waterproof Parka,RO,C71910,889.49,JPY,40,R28
19.09.2011,07.09.2009,NO,P2643,Winter Parka,VO,C59223,858.41,EUR,30,R47
23.05.2011,09.01.2010,FI,P2959,Heavy-Duty Parka,VO,C94824,563.99,USD,62,R34
11.06.2010,17.05.2010,NL,P6946,Lightweight Parka,VO,C52160,79.7,EUR,20,R15
05.02.2010,26.01.2011,ES,P7844,Waterproof Parka,VO,C47271,748.03,CNY,2,R50
19.07.2010,02.09.2010,RU,P1758,Waterproof Parka,RO,C79370,997.57,EUR,85,R12
18.05.2011,12.10.2010,PL,P8708,Winter Parka,RO,C81266,945.95,INR,63,R28
21.05.2011,31.07.2009,DE,P7837,Lightweight Parka,RO,C89074,53.95,INR,94,R40
27.11.2010,09.12.2010,RU,P5930,Heavy-Duty Parka,VO,C77001,673.29,JPY,9,R36
07.06.2011,25.08.2009,PL,P5696,Lightweight Parka,VO,C84621,743.55,INR,16,R30
14.07.2009,08.01.2010,PL,P8279,Waterproof Parka,RO,C58842,34.72,USD,77,R22
18.01.2010,12.07.2011,PL,P8189,Winter Parka,VO,C98485,332.69,CNY,94,R11
01.07.2011,09.04.2011,FR,P2208,Waterproof Parka,VO,C75222,275.73,USD,67,R19
25.03.2009,21.08.2009,PL,P8790,Lightweight Parka,VO,C99311,675.1,EUR,37,R23
19.01.2011,22.03.2011,SE,P5407,Lightweight Parka,RO,C15604,61.15,JPY,52,R5
27.04.2009,23.09.2010,FI,P3285,Heavy-Duty Parka,RO,C58746,290.13,JPY,92,R49
31.08.2011,30.09.2010,NL,P1905,Heavy-Duty Parka,VO,C32608,131.49,INR,9,R7
21.03.2011,03.09.2010,SE,P5898,Winter Parka,VO,C40963,490.79,JPY,86,R34
19.03.2009,16.01.2010,SE,P7096,Heavy-Duty Parka,VO,C72754,780.1,EUR,60,R36
21.12.2010,08.09.2009,NL,P1825,Winter Parka,RO,C78927,973.03,CNY,44,R19
29.04.2009,03.04.2009,RU,P1362,Waterproof Parka,VO,C49697,826.09,CNY,43,R32
22.12.2009,17.05.2009,NO,P9235,Winter Parka,VO,C38877,177.66,INR,35,R47
28.04.2011,30.07.2010,SE,P4631,Waterproof Parka,RO,C63632,294.01,USD,2,R6
28.06.2010,23.05.2009,ES,P6501,Winter Parka,VO,C94549,162.09,USD,39,R22
16.01.2011,29.08.2011,FI,P1280,Winter Parka,RO,C73939,572.79,CNY,33,R21
10.03.2010,14.09.2011,PL,P2317,Winter Parka,RO,C26621,562.75,CNY,97,R40
29.08.2009,26.12.2009,SE,P3815,Lightweight Parka,RO,C87963,884.8,JPY,37,R32
05.08.2009,16.09.2009,ES,P1358,Heavy-Duty Parka,VO,C84473,192.62,INR,79,R19
18.03.2010,13.12.2009,SE,P5371,Heavy-Duty Parka,VO,C92264,905.34,EUR,3,R22
16.01.2011,06.10.2009,PL,P2362,Lightweight Parka,RO,C65231,131.33,USD,97,R31
08.10.2011,04.07.2010,NO,P5994,Waterproof Parka,VO,C18217,847.63,INR,72,R1
31.03.2009,10.11.2011,IT,P8088,Winter Parka,RO,C60798,536.53,INR,2,R4
26.04.2011,28.01.2011,NL,P1371,Waterproof Parka,RO,C51614,199.29,CNY,87,R7
29.07.2009,08.04.2009,RU,P3579,Waterproof Parka,VO,C50231,559.39,JPY,58,R21
27.07.2011,28.04.2010,ES,P4257,Winter Parka,RO,C28873,610.74,EUR,41,R22
13.01.2011,07.03.2009,PL,P5859,Heavy-Duty Parka,VO,C56860,879.07,INR,7,R2
20.10.2011,25.03.2010,IT,P1429,Waterproof Parka,VO,C49470,55.33,EUR,69,R44
15.09.2011,16.03.2011,NL,P1377,Winter Parka,VO,C68052,752.29,USD,19,R29
24.06.2010,22.11.2010,NL,P4189,Winter Parka,VO,C87254,807.66,JPY,46,R50
16.12.2011,05.01.2010,IT,P9967,Waterproof Parka,VO,C99831,460.65,CNY,29,R23
22.06.2009,18.08.2009,SE,P9635,Waterproof Parka,VO,C83605,280.06,INR,39,R47
08.10.2011,21.01.2010,FR,P3958,Heavy-Duty Parka,RO,C60027,64.9,JPY,31,R48
21.05.2009,13.09.2011,RU,P6427,Waterproof Parka,VO,C98273,980.29,EUR,86,R2
21.12.2011,02.05.2011,FI,P2925,Heavy-Duty Parka,RO,C41524,888.12,INR,8,R18
31.10.2010,07.03.2009,ES,P8647,Winter Parka,VO,C47889,417.17,USD,11,R39
30.10.2009,25.02.2009,SE,P9659,Waterproof Parka,RO,C64567,377.0,USD,42,R5
04.12.2011,10.07.2009,ES,P1973,Winter Parka,VO,C60388,780.51,INR,59,R32
08.04.2009,14.03.2011,ES,P2310,Winter Parka,VO,C58344,149.74,EUR,96,R48
30.12.2010,04.08.2011,NO,P8412,Waterproof Parka,RO,C91586,847.1,USD,90,R6
12.01.2010,03.07.2010,FR,P3022,Winter Parka,RO,C61701,593.49,CNY,84,R21
01.02.2009,10.08.2011,NO,P8360,Waterproof Parka,RO,C17279,477.34,EUR,87,R37
22.08.2009,29.11.2009,RU,P2362,Waterproof Parka,VO,C61688,153.52,CNY,91,R19
16.04.2011,03.08.2010,IT,P7015,Heavy-Duty Parka,RO,C27659,754.34,EUR,67,R44
10.07.2009,11.01.2010,NL,P1525,Winter Parka,RO,C62539,344.56,JPY,72,R19
06.08.2009,03.01.2011,IT,P6594,Heavy-Duty Parka,VO,C14602,433.84,EUR,11,R19
